Text,Score,PairID
"ਵਿੱਕੀ ਅਤੇ ਕੈਟਰੀਨਾ ਨੇ ਆਪਣੇ ਵਿਆਹ ਦੀਆਂ ਤਸਵੀਰਾਂ ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਪ੍ਰਸ਼ੰਸਕਾਂ ਨਾਲ ਸ਼ੇਅਰ ਕੀਤੀਆਂ ਹਨ
ਉਹ ਅਕਸਰ ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਫਿਲਮ ਨਾਲ ਜੁੜੀਆਂ ਆਪਣੀਆਂ ਤਸਵੀਰਾਂ ਅਤੇ ਵੀਡੀਓਜ਼ ਸ਼ੇਅਰ ਕਰਦੀ ਰਹਿੰਦੀ ਹੈ",0.38,pan_dev_00205
"ਹਾਲਾਂਕਿ ਲਲਿਤ ਮੋਦੀ ਨੇ ਟਵੀਟ ਕਰਕੇ ਇਹ ਵੀ ਸਪੱਸ਼ਟ ਕੀਤਾ ਹੈ ਕਿ ਫਿਲਹਾਲ ਉਨ੍ਹਾਂ ਨੇ ਵਿਆਹ ਨਹੀਂ ਕਰਵਾਇਆ ਹੈ
ਇਹ ਵੀ ਪੜ੍ਹੋ:ਲਲਿਤ ਮੋਦੀ ਅਤੇ ਸੁਸ਼ਮਿਤਾ ਸੇਨ ਦੇ ਵਿਆਹ ਦੀ ਚਰਚਾ, ਮੋਦੀ ਨੇ ਟਵੀਟ ਕਰਕੇ ਕਿਹਾ...",0.38,pan_dev_00035
"ਸੁਕੇਸ਼ ਚੰਦਰਸ਼ੇਖਰ ਨੇ ਵੀ ਈਡੀ ਦੇ ਸਾਹਮਣੇ ਦਿੱਤੇ ਆਪਣੇ ਬਿਆਨਾਂ 'ਚ ਦੱਸਿਆ ਹੈ ਕਿ ਉਨ੍ਹਾਂ ਨੇ ਜੈਕਲੀਨ ਨੂੰ ਕਿਹੜੇ-ਕਿਹੜੇ ਤੋਹਫੇ ਦਿੱਤੇ ਸਨ
ਇਸ ਦੌਰਾਨ ਜੈਕਲੀਨ ਅਤੇ ਸੁਕੇਸ਼ ਚੰਦਰਸ਼ੇਖਰ ਦੀ ਇਕ ਤਸਵੀਰ ਵੀ ਸਾਹਮਣੇ ਆਈ ਸੀ, ਜਿਸ 'ਚ ਦੋਵੇਂ ਕਾਫੀ ਕਰੀਬ ਨਜ਼ਰ ਆ ਰਹੇ ਸਨ",0.75,pan_dev_00028
"ਉਨ੍ਹਾਂ ਨੇ ਕਿਹਾ ਕਿ ਜੇ ਇਹ ਸਕੀਮ ਇੰਨੀ ਹੀ ਚੰਗੀ ਹੈ ਤਾਂ ਭਾਜਪਾ ਵਾਲੇ ਪਹਿਲਾਂ ਆਪਣੇ ਮੁੰਡਿਆਂ ਨੂੰ ਅਗਨੀਵੀਰ ਬਣਾਉਣ
ਮਾਨ ਨੇ ਕਿਹਾ ਕਿ ਜੇਕਰ ਇਹ ਸਕੀਮ ਇੰਨੀ ਚੰਗੀ ਹੈ ਤਾਂ ਪਹਿਲਾਂ ਭਾਜਪਾ ਆਗੂ ਆਪਣੇ ਪੁੱਤਰਾਂ ਨੂੰ ਅਗਨੀਵੀਰ ਬਣਾਉਣ",0.75,pan_test_00349
"ਉਨ੍ਹਾਂ ਕਿਹਾ ਕਿ ਜਥੇ. ਰਾਮਗੜ੍ਹ ਨੇ ਸਿਰਮੌਰ ਸੰਸਥਾ ਦੇ ਕਾਰਜਾਂ ਦੇ ਨਾਲ-ਨਾਲ ਅਕਾਲੀ ਦਲ ਲਈ ਵੀ ਮੋਹਰੀ ਸਫਾਂ ’ਚ ਆਪਣਾ ਅਹਿਮ ਯੋਗਦਾਨ ਪਾਇਆ
ਉਨ੍ਹਾਂ ਨਾਲ ਇਹ ਵੀ ਕਿਹਾ ਕਿ ਜਿਨ੍ਹਾਂ ਨੇ 1984 ਚ ਸਿੱਖ ਕਤਲੇਆਮ ਕਰਵਾਉਣ ਵਾਲੀ ਕਾਂਗਰਸ ਸਰਕਾਰ ਦਾ ਅਕਾਲੀ ਦਲ ਕਦੇ ਵੀ ਸਾਥ ਨਹੀਂ ਦੇਵੇਗਾਂ",0.61,pan_test_00481
"ਸਥਾਨਕ ਲੋਕਾਂ ਨੇ ਕਾਬੁਲ ਹਵਾਈ ਅੱਡੇ 'ਤੇ ਸਥਾਪਤ ਮਿਜ਼ਾਈਲ ਰੱਖਿਆ ਪ੍ਰਣਾਲੀ ਦੀ ਆਵਾਜ਼ ਸੁਣੀ
ਕਿਹਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਹਵਾਈ ਅੱਡੇ ਦੀ ਮਿਜ਼ਾਈਲ ਰੱਖਿਆ ਪ੍ਰਣਾਲੀ ਨੇ ਘੱਟੋ ਘੱਟ ਇਕ ਰਾਕੇਟ ਨੂੰ ਰੋਕਿਆ ਹੈ",0.58,pan_test_00318
"ਦੂਜੇ ਗੇੜ ਦੀ ਵੋਟਿੰਗ ਵਿੱਚ ਉਨ੍ਹਾਂ ਨੂੰ 101 ਵੋਟਾਂ ਮਿਲੀਆਂ
ਤੁਹਾਨੂੰ ਦੱਸ ਦੇਈਏ ਕਿ ਪਹਿਲੇ ਗੇੜ ਦੀ ਵੋਟਿੰਗ ਵਿੱਚ ਸੁਨਕ ਨੂੰ 88 ਵੋਟਾਂ ਮਿਲੀਆਂ ਸਨ",0.25,pan_test_00348
"ਇਸ ਮੌਕੇ ਐਸ.ਡੀ.ਐਮ. ਮੋਹਾਲੀ ਸ੍ਰੀਮਤੀ ਸਰਬਜੀਤ ਕੌਰ, ਐਸ.ਡੀ.ਐਮ ਖਰੜ੍ਹ ਸ੍ਰੀ ਰਵਿੰਦਰ ਸਿੰਘ,ਐਸ.ਡੀ.ਐਮ ਡੇਰਾਬੱਸੀ ਸ੍ਰੀ ਹਿਮਾਂਸ਼ੂ ਗੁਪਤਾ ਅਤੇ ਪੁਲਿਸ ਅਧਿਕਾਰੀਆਂ ਤੋਂ ਇਲਾਵਾ ਹੋਰ ਅਧਿਕਾਰੀ ਹਾਜ਼ਰ ਸਨ
ਇਸ ਮੌਕੇ ਪੰਜਾਬੀ ਲੈਕਚਰਾਰ ਜਤਿੰਦਰ ਸਿੰਘ ਗਿੱਲ, ਲੈਕਚਰਾਰ ਸੁਰਿੰਦਰ ਕੌਰ, ਮਨਜੀਤ ਕੌਰ, ਨੀਤਾ ਜੇਠੀ, ਬਿੰਦੂ ਰਤਨ ਤੇ ਰਜਨੀਸ਼ ਗੁਪਤਾ ਆਦਿ ਹਾਜ਼ਰ ਸਨ",0.31,pan_test_00441
"ਕੋਲਕਾਤਾ ਦੇ 10 ਥਾਣਿਆਂ 'ਚ ਉਸ ਖਿਲਾਫ ਸ਼ਿਕਾਇਤ ਦਰਜ ਹੈ
ਪੈਗੰਬਰ 'ਤੇ ਵਿਵਾਦਿਤ ਟਿੱਪਣੀ ਲਈ ਨੂਪੁਰ ਦੇ ਖਿਲਾਫ ਕੋਲਕਾਤਾ ਦੇ ਐਮਹਰਸਟ ਪੁਲਸ ਸਟੇਸ਼ਨ 'ਚ ਸ਼ਿਕਾਇਤ ਦਰਜ ਕਰਵਾਈ ਗਈ ਸੀ",0.56,pan_dev_00124
"ਜਾਣਕਾਰੀ ਅਨੁਸਾਰ ਸਿਹਤ ਮੰਤਰੀ ਵਿਜੇ ਸਿੰਗਲਾ ਠੇਕੇ ਲਈ ਅਧਿਕਾਰੀਆਂ ਤੋਂ 1 ਫੀਸਦੀ ਕਮਿਸ਼ਨ ਦੀ ਮੰਗ ਕਰ ਰਹੇ ਸਨ
ਸੀਐਮ ਭਗਵੰਤ ਮਾਨ ਨੇ ਹਾਲ ਹੀ ਵਿੱਚ ਸਿਹਤ ਮੰਤਰੀ ਵਿਜੇ ਸਿੰਗਲਾ ਨੂੰ ਟੈਂਡਰ ਵਿੱਚ ਕਮਿਸ਼ਨ ਮੰਗਣ ਦੇ ਦੋਸ਼ਾਂ ਤੋਂ ਬਾਅਦ ਬਰਖਾਸਤ ਕਰ ਦਿੱਤਾ ਸੀ",0.72,pan_dev_00172
"ਚੰਡੀਗੜ੍ਹ :-ਪੰਜਾਬ ਦੀਆਂ ਵਿਧਾਨ ਸਭਾ ਚੋਣਾਂ ਭਾਵੇਂ 2017 ਹੋਵੇ ਜਾਂ 2022 ਬੇਅਦਬੀ ਦੇ ਮਾਮਲਿਆਂ ਨੂੰ ਲੈ ਕੇ ਸਿਆਸਤ ਹੁੰਦੀ ਰਹੀ ਹੈ
ਚੰਡੀਗੜ੍ਹ : ਅਗਲੇ ਸਾਲ ਹੋਣ ਵਾਲੀਆਂ 2022 ਦੀਆਂ ਪੰਜਾਬ ਵਿਧਾਨ ਸਭਾ ਚੋਣਾਂ ਤੋਂ ਪਹਿਲਾਂ ਪੰਜਾਬ ਕਾਂਗਰਸ ਵਿੱਚ ਕਲੇਸ਼ ਖ਼ਤਮ ਹੋਣ ਦਾ ਨਾਂ ਨਹੀਂ ਲੈ ਰਿਹਾ",0.69,pan_test_00325
"ਦੱਸ ਦਈਏ ਕਿ ਰਵੀ ਸਿੰਘ ਖਾਲਸਾ ਲੋਕਾਂ ਦੀ ਮਦਦ ਕਰਦੇ ਹਨ
ਰਵੀ ਸਿੰਘ ਖਾਲਸਾ ਏਡ ਰਾਹੀਂ ਦੁਨੀਆ ਭਰ ਦੇ ਲੋਕਾਂ ਦੀ ਮਦਦ ਲਈ ਅੱਗੇ ਆਉਂਦੇ ਹਨ",0.5,pan_test_00390
"ਨਾਲ ਹੀ, ਸੂਤਰਾਂ ਦਾ ਕਹਿਣਾ ਹੈ ਕਿ ਫੜਨਵੀਸ 1 ਜੁਲਾਈ ਨੂੰ ਮੁੱਖ ਮੰਤਰੀ ਵਜੋਂ ਸਹੁੰ ਚੁੱਕਣਗੇ ਅਤੇ ਏਕਨਾਥ ਸ਼ਿੰਦੇ ਉਪ ਮੁੱਖ ਮੰਤਰੀ ਵਜੋਂ ਸਹੁੰ ਚੁੱਕਣਗੇ
ਉਨ੍ਹਾਂ ਦੇ ਨਾਲ ਦੇਵੇਂਦਰ ਫੜਨਵੀਸ ਨੇ ਉਪ ਮੁੱਖ ਮੰਤਰੀ ਵਜੋਂ ਰਾਜ ਭਵਨ ਵਿਖੇ ਸਹੁੰ ਚੁੱਕੀ",0.62,pan_test_00116
"ਢਿੱਲੋਂ ਪਰਿਵਾਰ ਦੇ ਇਸ ਕਦਮ ਦੀ ਸਮੂਹ ਕੈਨੇਡੀਅਨ ਵੱਲੋਂ ਪ੍ਰਸ਼ੰਸਾ ਕੀਤੀ ਜਾ ਰਹੀ ਹੈ
ਢਿੱਲੋ ਪਰੀਵਾਰ ਦੇ ਇਸ ਕਦਮ ਦੀ ਸਮੂਹ ਕਨੇਡੀਅਨ ਵੱਲੋਂ ਪ੍ਰਸੰਸਾ ਕੀਤੀ ਜਾ ਰਹੀ ਹੈ",0.0,pan_test_00109
"ਤੁਹਾਨੂੰ ਦੱਸ ਦੇਈਏ ਕਿ ਤੁਸੀਂ ਘਰ ਬੈਠੇ ਹੀ ਆਸਾਨੀ ਨਾਲ ਇਨ੍ਹਾਂ ਦਰਾਂ ਦਾ ਪਤਾ ਲਗਾ ਸਕਦੇ ਹੋ
ਮਿਸ ਕਾਲ ਨਾਲ ਪਤਾ ਕਰੋ ਸੋਨੇ ਦਾ ਭਾਅ ਤੁਹਾਨੂੰ ਦੱਸ ਦੇਈਏ ਕਿ ਤੁਸੀਂ ਘਰ ਬੈਠੇ ਹੀ ਇਹ ਰੇਟ ਆਸਾਨੀ ਨਾਲ ਪਤਾ ਕਰ ਸਕਦੇ ਹੋ",0.43,pan_test_00582
"ਸਿਹਤ ਮੰਤਰਾਲੇ ਵੱਲੋਂ ਸੋਮਵਾਰ ਸਵੇਰੇ ਤਾਜ਼ਾ ਅੰਕੜੇ ਜਾਰੀ ਕੀਤੇ ਗਏ
ਸਿਹਤ ਮੰਤਰਾਲੇ ਵੱਲੋਂ ਜਾਰੀ ਅੰਕੜਿਆਂ ਮੁਤਾਬਕ ਪਿਛਲੇ 24 ਘੰਟਿਆਂ ਵਿੱਚ ਕੋਰੋਨਾ ਦੇ 16 ਹਜ਼ਾਰ 103 ਨਵੇਂ ਮਾਮਲੇ ਦਰਜ ਕੀਤੇ ਗਏ ਹਨ",0.36,pan_test_00462
"ਦੱਸ ਦਈਏ ਕਿ ਵੀਕੇ ਭਾਵਰਾ ਨੂੰ ਪਿਛਲੀ ਸਰਕਾਰ ਵੱਲੋਂ ਡੀਜੀਪੀ ਲਗਾਇਆ ਗਿਆ ਸੀ
ਉੱਥੇ ਹੀ ਸੰਗਰੂਰ ਜ਼ਿਮਨੀ ਚੋਣ 'ਚ ਮਿਲੀ ਹਾਰ ਤੋਂ ਬਾਅਦ ਸਰਕਾਰ ਵੱਲੋਂ ਹੁਣ ਮੌਜੂਦਾ ਡੀਜੀਪੀ ਵੀਕੇ ਭਾਵਰਾ ਨੂੰ ਬਦਲਣ ਦੀ ਤਿਆਰੀ ਕੀਤੀ ਜਾ ਰਹੀ ਹੈ",0.62,pan_dev_00201
"ਜਿਸ ਤੋਂ ਬਾਅਦ ਸਰਕਾਰ ਵੱਲੋਂ 27 ਅਗਸਤ 2018 ਨੂੰ ਵਿਧਾਨ ਸਭਾ ਵਿੱਚ ਰਿਪੋਰਟ ਪੇਸ਼ ਕੀਤੀ ਗਈ ਸੀ
ਕੈਗ ਦੀ ਰਿਪੋਰਟ ਦੋ ਦਿਨ ਪਹਿਲਾਂ ਵਿਧਾਨ ਸਭਾ ਵਿੱਚ ਪੇਸ਼ ਕੀਤੀ ਗਈ ਸੀ",0.44,pan_test_00486
"ਵਿਸ਼ੇਸ਼ ਤੌਰ ’ਤੇ ਕੋਰੋਨਾ ਪੀੜਤ ਸਾਹ ਦੀ ਬਿਮਾਰੀ ਵਾਲੇ ਮਰੀਜਾਂ ’ਤੇ ਹੋਰ ਅਧਿਐਨ ਕੀਤੇ ਜਾਣ ਦੀ ਜ਼ਰੂਰਤ ਹੈ
ਕੋਰੋਨਾ ਤੋਂ ਪੀੜਤ ਬੱਚਿਆਂ ਤੇ ਨੌਜਵਾਨਾਂ ’ਚੋਂ ਸਾਹ ਦੀ ਬਿਮਾਰੀ ਦੇ 123 ਲੋਕਾਂ ’ਤੇ ਵੀ ਇਹ ਅਧਿਐਨ ਕੀਤੀ ਗਿਆ ਹੈ",0.39,pan_test_00027
"ਈਰਾਨ 'ਚ ਭੂਚਾਲ ਦੇ ਝਟਕੇ ਮਹਿਸੂਸ ਕੀਤੇ ਗਏ ਈਰਾਨ 'ਚ ਸ਼ੁੱਕਰਵਾਰ ਨੂੰ 6.0 ਤੀਬਰਤਾ ਦੇ ਭੂਚਾਲ ਦੇ ਝਟਕੇ ਮਹਿਸੂਸ ਕੀਤੇ ਗਏ
ਮਿਆਂਮਾਰ 'ਚ ਐਤਵਾਰ ਸਵੇਰੇ ਭੂਚਾਲ ਦੇ ਤੇਜ਼ ਝਟਕੇ ਮਹਿਸੂਸ ਕੀਤੇ ਗਏ",0.31,pan_test_00397
"ਕੈਪਟਨ ਅਮਰਿੰਦਰ ਸਿੰਘ ਦੇ ਕਾਂਗਰਸ ਛੱਡਣ ਤੋਂ ਬਾਅਦ ਵੱਡੀ ਗਿਣਤੀ ਵਿੱਚ ਕਾਂਗਰਸੀਆਂ ਦੇ ਉਨ੍ਹਾਂ ਨਾਲ ਜੁੜਨ ਦੀ ਉਮੀਦ ਸੀ
ਇਸ ਰਲੇਵੇਂ ਤੋਂ ਬਾਅਦ ਭਾਜਪਾ ਕੈਪਟਨ ਅਮਰਿੰਦਰ ਸਿੰਘ ਨੂੰ ਵੱਡੀ ਜ਼ਿੰਮੇਵਾਰੀ ਦੇ ਸਕਦੀ ਹੈ",0.86,pan_test_00589
"ਨਵੀਂ ਦਿੱਲੀ, 15 ਜੁਲਾਈ 2022 - ਸੰਸਦ ਭਵਨ ਕੰਪਲੈਕਸ ਵਿੱਚ ਹੁਣ ਧਰਨੇ, ਧਰਨੇ, ਭੁੱਖ ਹੜਤਾਲਾਂ ਨਹੀਂ ਕੀਤੀਆਂ ਜਾ ਸਕਦੀਆਂ
ਨਵੀਂ ਦਿੱਲੀ, 1 ਜੁਲਾਈ 2022 - ਦੇਸ਼ ਭਰ 'ਚ ਅੱਜ ਤੋਂ ਸਿੰਗਲ ਯੂਜ਼ ਪਲਾਸਟਿਕ 'ਤੇ ਪਾਬੰਦੀ ਲਗਾਈ ਜਾ ਰਹੀ ਹੈ",0.43,pan_dev_00047
"ਇੱਥੇ ਜਾਣੋ ਕਿ ਅੱਜ ਦੇ ਟੌਪ ਗੇਨਰ ਸ਼ੇਅਰਾਂ ਦੀ ਕੀਮਤ ਤੇ ਪ੍ਰਤੀਸ਼ਤ ਵਿੱਚ ਕਿੰਨੀ ਤੇਜ਼ੀ ਆਈ
ਇੱਕ ਕਲਿੱਕ ਵਿੱਚ ਜਾਣੋ ਕਿ ਅੱਜ ਸਟਾਕ ਮਾਰਕੀਟ ਵਿੱਚ ਕਿਹੜੇ ਸ਼ੇਅਰ ਟੌਪ ਗੇਨਰ ਰਹੇ",0.28,pan_test_00608
"ਫਿਲਹਾਲ ਪੁਲਿਸ ਨੇ ਮਾਮਲੇ ਦੀ ਜਾਂਚ ਸ਼ੁਰੂ ਕਰ ਦਿੱਤੀ ਹੈ
ਫਿਲਹਾਲ ਪੁਲਿਸ ਵੱਲੋਂ ਮਾਮਲਾ ਦਰਜ ਕਰ ਲਿਆ ਗਿਆ ਹੈ ਤੇ ਮਾਮਲੇ ਦੀ ਅਗਲੀ ਕਾਰਵਾਈ ਸ਼ੁਰੂ ਕਰ ਦਿੱਤੀ ਗਈ ਹੈ",0.31,pan_test_00590
"ਰਿਹਾਇਸ਼ ਅਤੇ ਭੋਜਨ ਸੇਵਾਵਾਂ ਵਿੱਚ, ਰੁਜ਼ਗਾਰਦਾਤਾ ਅਪ੍ਰੈਲ ਵਿੱਚ 153,000 ਖਾਲੀ ਅਸਾਮੀਆਂ ਨੂੰ ਭਰਨ ਲਈ ਸਰਗਰਮੀ ਨਾਲ ਕੋਸ਼ਿਸ਼ ਕਰ ਰਹੇ ਸਨ
ਨਿਰਮਾਣ ਵਿੱਚ, ਅਪ੍ਰੈਲ ਵਿੱਚ 90,400 ਖਾਲੀ ਅਸਾਮੀਆਂ ਸਨ, ਜੋ ਮਾਰਚ ਤੋਂ 7.3 ਪ੍ਰਤੀਸ਼ਤ ਅਤੇ ਅਪ੍ਰੈਲ 2021 ਤੋਂ 30.7 ਪ੍ਰਤੀਸ਼ਤ ਵੱਧ ਹਨ",0.56,pan_dev_00126
"ਰਾਤ ਕਰੀਬ 10.45 ਵਜੇ ਪਾਕਿਸਤਾਨੀ ਬੱਚੇ ਨੂੰ ਸਦਭਾਵਨਾ ਅਤੇ ਇਨਸਾਨੀਅਤ ਦੇ ਆਧਾਰ 'ਤੇ ਪਾਕਿਸਤਾਨ ਰੇਂਜਰਾਂ ਦੇ ਹਵਾਲੇ ਕਰ ਦਿੱਤਾ ਗਿਆ
ਬੀਐਸਐਫ ਨੇ ਦੱਸਿਆ ਕਿ ਇਸ ਬੱਚੇ ਨੂੰ ਸਦਭਾਵਨਾ ਅਤੇ ਮਨੁੱਖੀ ਆਧਾਰ 'ਤੇ ਪਾਕਿਸਤਾਨੀ ਰੇਂਜਰਾਂ ਦੇ ਹਵਾਲੇ ਕਰ ਦਿੱਤਾ ਗਿਆ ਹੈ",1.0,pan_dev_00198
"ਕਰੀਬ ਇਕ ਘੰਟੇ ਪਏ ਤੇਜ਼ ਮੀਂਹ ਨਾਲ ਪਹਿਲਾਂ ਹੀ ਪਾਣੀ ਨਾਲ ਭਰੇ ਹੋਏ ਨੀਵੇਂ ਇਲਾਕਿਆਂ 'ਚ ਹੋਰ ਪਾਣੀ ਭਰ ਗਿਆ
ਇਸੇ ਤਰ੍ਹਾਂ ਹੀ ਡਿਪਟੀ ਮੇਅਰ ਕੁਲਜੀਤ ਸਿੰਘ ਬੇਦੀ ਦੇ ਇਲਾਕੇ ਫੇਜ਼-3ਬੀ2, 5, ਸੈਕਟਰ-70 'ਚ ਵੀ ਹੇਠਲੇ ਇਲਾਕਿਆਂ 'ਚ ਕਾਫੀ ਪਾਣੀ ਭਰ ਗਿਆ",0.44,pan_dev_00218
"ਇਸ 'ਚ ਬਲਜਿੰਦਰ ਕੌਰ, ਸਰਬਜੀਤ ਕੌਰ ਮਾਣੂੰਕੇ, ਅਨਮੋਲ ਗਗਨ ਮਾਨ, ਪ੍ਰਿੰਸੀਪਲ ਬੁੱਧ ਰਾਮ ਅਤੇ ਅਜੀਤਪਾਲ ਕੋਹਲੀ ਦੇ ਨਾਂ ਵੀ ਚਰਚਾ ਵਿੱਚ ਹਨ
ਅਮਨ ਅਰੋੜਾ, ਪ੍ਰੋ ਬਲਜਿੰਦਰ ਕੌਰ, ਪ੍ਰੋ ਬੁੱਧਰਾਮ ਤੇ ਸਰਬਜੀਤ ਕੌਰ ਮਾਣੂਕੇ ਦਾ ਨਾਂ ਅੱਗੇ ਹੈ",0.31,pan_test_00619
"ਉਨਾਂ੍ਹ ਦੱਸਿਆ ਕਿ ਪੰਜਾਬ ਸਕੂਲ ਸਿੱਖਿਆ ਬੋਰਡ ਦਾ ਨਤੀਜਾ ਘੋਸ਼ਤਿ ਹੋਣ 'ਤੇ ਵਿਦਿਆਰਥੀਆਂ ਤੇ ਸਟਾਫ 'ਚ ਭਾਰੀ ਖੁਸ਼ੀ ਪਾਈ ਜਾ ਰਹੀ ਹੈ
ਪ੍ਰਦੀਪ ਭਨੋਟ, ਨਵਾਂਸ਼ਹਿਰ : ਪੰਜਾਬ ਸਕੂਲ ਸਿੱਖਿਆ ਬੋਰਡ ਵੱਲੋਂ ਐਲਾਨੇ 12ਵੀਂ ਦੇ ਨਤੀਜੇ ਦੌਰਾਨ ਦੋਆਬਾ ਆਰੀਆ ਸੀਨੀਅਰ ਸੈਕੰਡਰੀ ਸਕੂਲ ਨਵਾਂਸ਼ਹਿਰ ਦਾ ਨਤੀਜਾ ਸ਼ਾਨਦਾਰ ਰਿਹਾ",0.56,pan_test_00185
"• ਆਧਾਰ ਲਿੰਕ ਕਰਨ ਲਈ, ਤੁਸੀਂ ਫਾਰਮਰ ਕਾਰਨਰ ਦੇ ਵਿਕਲਪ 'ਤੇ ਜਾਓ ਅਤੇ ਆਧਾਰ ਵੇਰਵੇ ਨੂੰ ਸੋਧਣ ਦੇ ਵਿਕਲਪ 'ਤੇ ਕਲਿੱਕ ਕਰਕੇ ਅਪਡੇਟ ਕਰੋ
ਆਧਾਰ ਨੰਬਰ ਦਰਜ ਕਰੋ ਅਤੇ ਲਿੰਕ ਨਾਓ ਵਿਕਲਪ 'ਤੇ ਕਲਿੱਕ ਕਰੋ",0.19,pan_test_00246
"ਇਸ ਵਿਚ ਦੱਸਿਆ ਗਿਆ ਹੈ ਕਿ ਵਾਤਾਵਰਣ ਸੁਰੱਖਿਆ ਕਾਨੂੰਨ (ਈਪੀਏ) ਦੀ ਧਾਰਾ 15 ਦੇ ਤਹਿਤ ਸਿੰਗਲ-ਯੂਜ਼ ਪਲਾਸਟਿਕ ਦੀ ਵਰਤੋਂ 'ਤੇ ਕਾਰਵਾਈ ਕੀਤੀ ਜਾਵੇਗੀ
ਮੰਤਰਾਲੇ ਵੱਲੋਂ ਸਪੱਸ਼ਟ ਤੌਰ 'ਤੇ ਕਿਹਾ ਗਿਆ ਹੈ ਕਿ ਜੇਕਰ ਕੋਈ ਸਿੰਗਲ ਯੂਜ਼ ਪਲਾਸਟਿਕ ਦੀ ਵਰਤੋਂ ਕਰਦਾ ਪਾਇਆ ਗਿਆ ਤਾਂ ਉਸ ਨੂੰ ਸਜ਼ਾ ਦਿੱਤੀ ਜਾਵੇਗੀ",0.89,pan_test_00445
"ਮੌਜੂਦਾ ਸਰਕਾਰ ਨੇ ਵੀ ਪੰਜਾਬ ਵਿਚ ਸਿਹਤ ਅਤੇ ਸਿੱਖਿਆ ਨੂੰ ਪਹਿਲ ਦਿੱਤੀ ਹੈ
ਉਨ੍ਹਾਂ ਕਿਹਾ ਪੰਜਾਬ ਸਰਕਾਰ ਦੀ ਸਿੱਖਿਆ ਅਤੇ ਸਿਹਤ ਖੇਤਰਾਂ ਨੂੰ ਆਉਂਦੇ ਦਿਨਾਂ ਵਿਚ ਵਿਸ਼ੇਸ਼ ਤਰਜੀਹ ਦਿੱਤੀ ਜਾਵੇਗੀ",0.94,pan_dev_00204
"ਸ਼ਿੰਦੇ ਅਤੇ ਰਾਜ ਦੇ ਸਾਬਕਾ ਮੁੱਖ ਮੰਤਰੀ ਦੇਵੇਂਦਰ ਫੜਨਵੀਸ ਨੇ ਰਾਜ ਭਵਨ ਵਿਖੇ ਪੱਤਰਕਾਰਾਂ ਨੂੰ ਸੰਬੋਧਨ ਕੀਤਾ
ਭਾਜਪਾ ਆਗੂ ਦੇਵੇਂਦਰ ਫੜਨਵੀਸ ਨੇ ਏਕਨਾਥ ਸ਼ਿੰਦੇ ਨਾਲ ਸਾਂਝੀ ਪ੍ਰੈਸ ਕਾਨਫਰੰਸ ਵਿੱਚ ਐਲਾਨ ਕੀਤਾ ਕਿ ਏਕਨਾਥ ਸ਼ਿੰਦੇ ਮਹਾਰਾਸ਼ਟਰ ਦੇ ਮੁੱਖ ਮੰਤਰੀ ਹੋਣਗੇ",0.75,pan_test_00596
"ਚੋਣਾਂ ਤੋਂ ਬਾਅਦ ਕੈਪਟਨ ਅਮਰਿੰਦਰ ਸਿੰਘ ਆਪਣੀ ਪਾਰਟੀ ਨੂੰ ਭਾਜਪਾ ਵਿੱਚ ਰਲੇਵੇਂ ਲਈ ਰਾਜ਼ੀ ਹੋ ਗਏ ਸਨ
ਇਸ ਰਲੇਵੇਂ ਤੋਂ ਬਾਅਦ ਭਾਜਪਾ ਕੈਪਟਨ ਅਮਰਿੰਦਰ ਸਿੰਘ ਨੂੰ ਵੱਡੀ ਜ਼ਿੰਮੇਵਾਰੀ ਦੇ ਸਕਦੀ ਹੈ",0.89,pan_test_00577
"ਇਹ ਸੈੱਸ ਕੇਂਦਰ ਸਰਕਾਰ ਵੱਲੋਂ ਉਸਾਰੀ ਕਾਰਜਾਂ ਦੀ ਲਾਗਤ ਦਾ ਇਕ ਫੀਸਦੀ 'ਤੇ ਲਗਾਇਆ ਗਿਆ ਸੀ, ਜੋ ਕਿ ਮਜ਼ਦੂਰਾਂ ਦੀ ਭਲਾਈ ਲਈ ਰੱਖਿਆ ਗਿਆ ਸੀ
ਕਿਸਾਨ ਆਗੂਆਂ ਨੇ ਕਿਹਾ ਕਿ ਕੇਂਦਰ ਸਰਕਾਰ ਵੱਲੋਂ ਟਿਊਬਵੈੱਲ ਮੋਟਰਾਂ 'ਤੇ ਜੀਐੱਸਟੀ ਦੀ ਦਰ 5 ਫੀਸਦੀ ਤੋਂ ਵਧਾ ਕੇ 18 ਫੀਸਦੀ ਕਰ ਦਿੱਤਾ ਗਿਆ ਹੈ",0.62,pan_test_00502
