Text,Score,PairID
"ਅੱਜ ਆਖ਼ਰੀ ਦਿਨ ਵੀਰਵਾਰ ਨੂੰ ਕੇਂਦਰ ਸਰਕਾਰ ਦੀ ਅਗਨੀਪਥ ਸਕੀਮ ਖ਼ਿਲਾਫ਼ ਵਿਧਾਨ ਸਭਾ ਵਿੱਚ ਮਤਾ ਪਾਸ ਕੀਤਾ ਗਿਆ
ਇਸ ਦੌਰਾਨ ਇਤਿਹਾਸਕ ਫੈਸਲਾ ਲੈਂਦਿਆਂ ਵਿਧਾਨ ਸਭਾ ਵਿਚ 'ਇੱਕ ਵਿਧਾਇਕ, ਇੱਕ ਪੈਨਸ਼ਨ' ਦਾ ਮਤਾ ਵੀ ਪਾਸ ਕਰ ਦਿੱਤਾ ਗਿਆ",0.88,pan_test_00443
"ਪੰਜਾਬ ਦੇ ਹਰ ਪਰਿਵਾਰ ਨੂੰ ਅੱਜ ਤੋਂ ਹਰ ਮਹੀਨੇ 300 ਯੂਨਿਟ ਮੁਫਤ ਬਿਜਲੀ ਮਿਲੇਗੀ
ਅੱਜ ਤੋਂ ਹਰ ਪਰਿਵਾਰ ਨੂੰ ਹਰ ਮਹੀਨੇ 300 ਯੂਨਿਟ ਮੁਫਤ ਬਿਜਲੀ ਮਿਲੇਗੀ",0.56,pan_dev_00140
"ਸ਼੍ਰੀ ਨਰੇਂਦਰ ਮੋਦੀ ਨੇ ਕਿਹਾ ਕਿ ਸਿਹਤ ਦੀਆਂ ਸਮੱਸਿਆਵਾਂ ਅਤੇ ਪਰਿਵਾਰਾਂ ਦੇ ਟੁੱਟਣ ਦੇ ਨਾਲ ਹੀ ਨਸ਼ੇ ਦਾ ਵਪਾਰ ਦੇਸ਼ ਸੁਰੱਖਿਆ ਲਈ ਵੀ ਵੱਡਾ ਖ਼ਤਰਾ ਹੈ ।
ਸ਼੍ਰੀ ਨਰੇਂਦਰ ਮੋਦੀ ਨੇ ਕਿਹਾ ਕਿ ਸਿਹਤ ਦੀਆਂ ਸਮੱਸਿਆਵਾਂ ਅਤੇ ਪਰਿਵਾਰਾਂ ਦੇ ਟੁੱਟਣ ਦੇ ਨਾਲ ਹੀ ਨਸ਼ੇ ਦਾ ਵਪਾਰ ਦੇਸ਼ ਸੁਰੱਖਿਆ ਲਈ ਵੀ ਵੱਡਾ ਖ਼ਤਰਾ ਹੈ ।",1.0,PAN-aug-369
"ਐੱਫਡੀਪੀ ਦੇ ਚੌਥੇ ਦਿਨ ਦੇ ਪਹਿਲੇ ਸੈਸ਼ਨ ਵਿਚ ਡਾ. ਗੌਰਵ ਧੂਰੀਆ, ਐਸੋਸੀਏਟ ਪੋ੍. ਮੈਕੇਨੀਕਲ ਇੰਜੀਨੀਅਰ ਵਿਭਾਗ ਡੇਵੀਏਟ ਕਾਲਜ, ਜਲੰਧਰ ਨੇ ਮੁੱਖ ਮਹਿਮਾਨ ਵਜੋਂ ਸ਼ਿਰਕਤ ਕੀਤੀ
ਦੂਸਰੇ ਸੈਸ਼ਨ ਵਿਚ ਡਾ. ਵੰਦਨਾ ਭੱਲਾ, ਐਸੋਸੀਏਟ ਪੋ੍. ਕੈਮਿਸਟਰੀ ਵਿਭਾਗ, ਗੁਰੂ ਨਾਨਕ ਦੇਵ ਯੂਨੀਵਰਸਿਟੀ, ਅੰਮਿ੍ਤਸਰ ਨੇ ਮੁੱਖ ਮਹਿਮਾਨ ਵਜੋਂ ਸ਼ਿਰਕਤ ਕੀਤੀ",0.43,pan_test_00210
"ਇਸ ਪ੍ਰਕਾਰ ਦੀ ਸਹਿਭਾਗਤਾ ਲਈ ਨਿਯਮਾਂ ਅਤੇ ਸ਼ਰਤਾਂ ਦਾ ਨਿਰਧਾਰਨ ਵਿੱਤ ਮੰਤਰਾਲੇ ਨਾਲ ਵਿਚਾਰ -ਵਟਾਂਦਰਾ ਕਰਨ ਤੋਂ ਬਾਅਦ ਪੈਟਰੋਲੀਅਮ ਅਤੇ ਕੁਦਰਤੀ ਗੈਸ ਮੰਤਰਾਲੇ ਵੱਲੋਂ ਕੀਤਾ ਜਾਵੇਗਾ।
ਇਸ ਪ੍ਰਕਾਰ ਦੀ ਸਹਿਭਾਗਤਾ ਲਈ ਨਿਯਮਾਂ ਅਤੇ ਸ਼ਰਤਾਂ ਦਾ ਨਿਰਧਾਰਨ ਵਿੱਤ ਮੰਤਰਾਲੇ ਨਾਲ ਵਿਚਾਰ -ਵਟਾਂਦਰਾ ਕਰਨ ਤੋਂ ਬਾਅਦ ਪੈਟਰੋਲੀਅਮ ਅਤੇ ਕੁਦਰਤੀ ਗੈਸ ਮੰਤਰਾਲੇ ਵੱਲੋਂ ਕੀਤਾ ਜਾਵੇਗਾ।",1.0,PAN-aug-76
"ਪੰਜਾਬ ਤੋਂ ਦੂਜੀ ਵਾਰ ਵਿਧਾਇਕ ਬਣੇ ਅਮਨ ਅਰੋੜਾ ਦਾ ਮੰਤਰੀ ਬਣਨਾ ਤੈਅ ਹੈ
ਇਨ੍ਹਾਂ ਵਿੱਚ ਦੂਜੀ ਵਾਰ ਵਿਧਾਇਕ ਬਣੇ ਪ੍ਰੋ. ਬਲਜਿੰਦਰ ਕੌਰ ਜਾਂ ਸਰਵਜੀਤ ਮਾਣੂੰਕੇ ਨੂੰ ਵੀ ਮੰਤਰੀ ਬਣਾਇਆ ਜਾ ਸਕਦਾ ਹੈ",0.56,pan_dev_00008
"ਵੇਤਨ ਭੱਤਿਆਂ ਵਿੱਚ ਇਸ ਸੋਧ ਨਾਲ 3.07 ਲੱਖ ਗ੍ਰਾਮੀਣ ਡਾਕ ਸੇਵਕਾਂ ਨੂੰ ਲਾਭ ਹੋਵੇਗਾ।
ਵੇਤਨ ਭੱਤਿਆਂ ਵਿੱਚ ਇਸ ਸੋਧ ਨਾਲ 3.07 ਲੱਖ ਗ੍ਰਾਮੀਣ ਡਾਕ ਸੇਵਕਾਂ ਨੂੰ ਲਾਭ ਹੋਵੇਗਾ।",1.0,PAN-aug-329
"ਮਤੇ ਦਾ ਭਾਜਪਾ ਨੇ ਵਿਰੋਧ ਕੀਤਾ ਜਦ ਕਿ ਆਪ ਕਾਂਗਰਸ ਅਕਾਲੀ ਦਲ ਅਤੇ ਬਸਪਾ ਵੱਲੋਂ ਇਸ ਦਾ ਸਮਰਥਨ ਕੀਤਾ ਗਿਆ
ਅਕਾਲੀ ਦਲ ਦੇ ਭਾਜਪਾ ਨੂੰ ਸਮਰਥਨ ਦੇਣ ਤੋਂ ਬਾਅਦ ਵਿਰੋਧੀਆਂ ਵੱਲੋਂ ਅਕਾਲੀ ਦਲ 'ਤੇ ਨਿਸ਼ਾਨੇ ਸਾਧੇ ਜਾ ਰਹੇ ਹਨ",0.75,pan_dev_00052
"ਤੀਸਰੇ ਸੈਸ਼ਨ ਵਿਚ ਡਾ. ਪੋ੍. ਮਨੋਜ ਕੁਮਾਰ ਕਮਿਸਟਰੀ ਵਿਭਾਗ, ਗੁਰੂ ਨਾਨਕ ਦੇਵ ਯੂਨੀਵਰਸਿਟੀ, ਅੰਮਿ੍ਤਸਰ ਨੇ ਆਪਣੇ ਵਿਚਾਰ ਸਾਂਝੇ ਕੀਤੇ
ਦੂਜੇ ਸੈਸ਼ਨ 'ਚ ਡਾ. ਗਗਨਦੀਪ ਕੌਰ ਮੌਲੀਕਿਊਰ ਬਾਇਓਲਾਜੀ ਤੇ ਬਾਇਓਕੈਮਿਸਟਰੀ ਵਿਭਾਗ ਗੁਰੂ ਨਾਨਕ ਦੇਵ ਯੂਨੀਵਰਸਿਟੀ, ਅੰਮਿ੍ਤਸਰ ਨੇ ਮੁੱਖ ਮਹਿਮਾਨ ਵਜੋਂ ਸ਼ਿਰਕਤ ਕੀਤੀ",0.56,pan_test_00587
"ਇੱਥੇ ਜਾਣੋ ਕਿ ਅੱਜ ਦੇ ਟੌਪ ਗੇਨਰ ਸ਼ੇਅਰਾਂ ਦੀ ਕੀਮਤ ਤੇ ਪ੍ਰਤੀਸ਼ਤ ਵਿੱਚ ਕਿੰਨੀ ਤੇਜ਼ੀ ਆਈ
ਇੱਕ ਕਲਿੱਕ ਵਿੱਚ ਜਾਣੋ ਕਿ ਅੱਜ ਸਟਾਕ ਮਾਰਕੀਟ ਵਿੱਚ ਕਿਹੜੇ ਸ਼ੇਅਰ ਟੌਪ ਗੇਨਰ ਰਹੇ",0.28,pan_test_00608
"ਈਡੀ ਨੇ ਜੈਕਲੀਨ ਵਿਰੁੱਧ ਮਿਲੇ ਸਬੂਤਾਂ ਦੀ ਸਮੀਖਿਆ ਕੀਤੀ ਹੈ, ਜਿਸ ਤੋਂ ਬਾਅਦ ਉਸ ਦੇ ਖਿਲਾਫ ਅਦਾਲਤ 'ਚ ਚਾਰਜਸ਼ੀਟ ਦਾਇਰ ਕੀਤੀ ਜਾ ਸਕਦੀ ਹੈ
ਜਲੰਧਰ ਦੀ ਅਦਾਲਤ 'ਚ ਜ਼ਮਾਨਤ ਦੀ ਅਰਜ਼ੀ ਖਾਰਜ ਹੋਣ ਤੋਂ ਬਾਅਦ ਹਨੀ ਨੇ ਹਾਈਕੋਰਟ 'ਚ ਪਟੀਸ਼ਨ ਦਾਇਰ ਕੀਤੀ ਸੀ",0.56,pan_dev_00146
"ਇਸ ਨੂੰ ਦੇਖਦੇ ਹੋਏ, ਇਹ ਸਿਰਫ਼ ਸਿੱਧੇ ਸੰਪਰਕ ਦੀ ਸਹੂਲਤ ਹੀ ਨਹੀਂ ਦੇਵੇਗਾ, ਬਲਕਿ ਤੀਜੇ ਦੇਸ਼ ਦੇ ਜਹਾਜ਼ ਰਾਹੀਂ ਵੀ ਸੰਪਰਕ ਕਾਇਮ ਕਰੇਗਾ।
ਇਸ ਨੂੰ ਦੇਖਦੇ ਹੋਏ, ਇਹ ਸਿਰਫ਼ ਸਿੱਧੇ ਸੰਪਰਕ ਦੀ ਸਹੂਲਤ ਹੀ ਨਹੀਂ ਦੇਵੇਗਾ, ਬਲਕਿ ਤੀਜੇ ਦੇਸ਼ ਦੇ ਜਹਾਜ਼ ਰਾਹੀਂ ਵੀ ਸੰਪਰਕ ਕਾਇਮ ਕਰੇਗਾ।",1.0,PAN-aug-508
"ਇਸਦੀ ਸਹੀ ਵਿਆਖਿਆ ਕਰਨ ਲਈ ਫਿਲਮ ਦੇ ਗੀਤ ਕਹਾਣੀ ਦੇ ਸਾਰ ਅਤੇ ਸੱਚੀ ਭਾਵਨਾਵਾਂ ਨੂੰ ਬਖੂਬੀ ਬਣਾਇਆ ਜਾਂਦਾ ਹੈ
ਇਸਦੀ ਸਹੀ ਵਿਆਖਿਆ ਕਰਨ ਲਈ ਫਿਲਮ ਦੇ ਗੀਤ ਕਹਾਣੀ ਦੇ ਸਾਰ ਅਤੇ ਸੱਚੀ ਭਾਵਨਾਵਾਂ ਨੂੰ ਬਖੂਬੀ ਬਣਾਇਆ ਜਾਂਦਾ ਹੈ",0.31,pan_dev_00103
"ਮੈਨੂੰ ਦੱਸਿਆ ਗਿਆ ਹੈ ਕਿ ਦੀਨਾ ਥਾਂਥੀ ਆਪਣੇ 17 ਐਡੀਸ਼ਨਾਂ ਰਾਹੀਂ ਸਿਰਫ ਤਾਮਿਲਨਾਡੂ ਵਿੱਚ ਹੀ ਨਹੀਂ ਸਗੋਂ ਬੈਂਗਲੁਰੂ, ਮੁੰਬਈ ਅਤੇ ਇਥੋਂ ਤੱਕ ਕਿ ਡੁਬਈ ਵਿੱਚ ਵੀ ਲੋਕਾਂ ਨੂੰ ਇਹ ਮੌਕਾ ਮੁਹੱਈਆ ਕਰਵਾਉੰਦਾ ਹੈ।
ਮੈਨੂੰ ਦੱਸਿਆ ਗਿਆ ਹੈ ਕਿ ਦੀਨਾ ਥਾਂਥੀ ਆਪਣੇ 17 ਐਡੀਸ਼ਨਾਂ ਰਾਹੀਂ ਸਿਰਫ ਤਾਮਿਲਨਾਡੂ ਵਿੱਚ ਹੀ ਨਹੀਂ ਸਗੋਂ ਬੈਂਗਲੁਰੂ, ਮੁੰਬਈ ਅਤੇ ਇਥੋਂ ਤੱਕ ਕਿ ਡੁਬਈ ਵਿੱਚ ਵੀ ਲੋਕਾਂ ਨੂੰ ਇਹ ਮੌਕਾ ਮੁਹੱਈਆ ਕਰਵਾਉੰਦਾ ਹੈ।",1.0,PAN-aug-484
"ਪੰਜਵੇਂ ਦਿਨ ਡਾ. ਉਮੇਸ਼ ਆਰੀਆ, ਸਾਇੰਸ ਅਤੇ ਟੈਕਨਾਲੋਜੀ ਵਿਭਾਗ, ਗੁਰੂ ਜਮਬੇਸ਼ਵਰ ਯੂਨੀਵਰਸਿਟੀ, ਹਿਸਾਰ ਨੇ ਮੁੱਖ ਮਹਿਮਾਨ ਵਜੋਂ ਸ਼ਿਰਕਤ ਕੀਤੀ
ਐੱਫਡੀਪੀ ਦੇ ਦੂਸਰੇ ਸੈਸ਼ਨ 'ਚ ਸੁਰਿੰਦਰ ਸੇਠ, ਮੈਂਬਰ ਲੋਕਲ ਕਮੇਟੀ ਨੇ ਮੁੱਖ ਮਹਿਮਾਨ ਵਜੋਂ ਸ਼ਿਰਕਤ ਕੀਤੀ",0.5,pan_test_00176
"ਮੈਂ ਸਪੇਨ ਉਦਯੋਗ ਦੇ ਮੁੱਖ ਕਾਰਜਕਾਰੀ ਅਧਿਕਾਰੀਆਂ (CEOs) ਨੂੰ ਵੀ ਮਿਲਾਂਗਾ ਅਤੇ ਉਹਨਾਂ ਨੂੰ ਸਾਡੀ ‘ਮੇਕ ਇਨ ਇੰਡੀਆ’ ਪਹਿਲਕਦਮੀ ਵਿੱਚ ਹਿੱਸੇਦਾਰ ਬਣਨ ਲਈ ਉਤਸਾਹਿਤ ਕਰਾਂਗਾ ।
ਮੈਂ ਸਪੇਨ ਉਦਯੋਗ ਦੇ ਮੁੱਖ ਕਾਰਜਕਾਰੀ ਅਧਿਕਾਰੀਆਂ (CEOs) ਨੂੰ ਵੀ ਮਿਲਾਂਗਾ ਅਤੇ ਉਹਨਾਂ ਨੂੰ ਸਾਡੀ ‘ਮੇਕ ਇਨ ਇੰਡੀਆ’ ਪਹਿਲਕਦਮੀ ਵਿੱਚ ਹਿੱਸੇਦਾਰ ਬਣਨ ਲਈ ਉਤਸਾਹਿਤ ਕਰਾਂਗਾ ।",1.0,PAN-aug-427
"ਐਂਡਰਸਨ ਨੇ ਇੱਥੇ 90.31 ਮੀਟਰ ਦੀ ਜੈਵਲਿਨ ਥਰੋਅ ਨਾਲ ਪਹਿਲਾ ਸਥਾਨ ਹਾਸਲ ਕੀਤਾ
ਨੀਰਜ ਨੇ ਤੀਜੀ ਕੋਸ਼ਿਸ਼ ਵਿੱਚ 87.46 ਮੀਟਰ ਥਰੋਅ ਕੀਤਾ, ਜਦੋਂ ਕਿ ਐਂਡਰਸਨ ਪੀਟਰਸਨ ਨੇ ਤੀਜੀ ਕੋਸ਼ਿਸ਼ ਵਿੱਚ 90.31 ਮੀਟਰ ਥਰੋਅ ਕਰਕੇ ਸਿਖਰਲਾ ਸਥਾਨ ਹਾਸਲ ਕੀਤਾ",0.69,pan_test_00265
"ਨਾਲ ਹੀ, ਸੂਤਰਾਂ ਦਾ ਕਹਿਣਾ ਹੈ ਕਿ ਫੜਨਵੀਸ 1 ਜੁਲਾਈ ਨੂੰ ਮੁੱਖ ਮੰਤਰੀ ਵਜੋਂ ਸਹੁੰ ਚੁੱਕਣਗੇ ਅਤੇ ਏਕਨਾਥ ਸ਼ਿੰਦੇ ਉਪ ਮੁੱਖ ਮੰਤਰੀ ਵਜੋਂ ਸਹੁੰ ਚੁੱਕਣਗੇ
ਉਨ੍ਹਾਂ ਦੇ ਨਾਲ ਦੇਵੇਂਦਰ ਫੜਨਵੀਸ ਨੇ ਉਪ ਮੁੱਖ ਮੰਤਰੀ ਵਜੋਂ ਰਾਜ ਭਵਨ ਵਿਖੇ ਸਹੁੰ ਚੁੱਕੀ",0.62,pan_test_00116
"ਇਸ ਦੇ ਨਾਲ ਹੀ ਉਨ੍ਹਾਂ ਕਿਹਾ ਕਿ ਮੇਲਿਆਂ ਦੌਰਾਨ ਕੋਵਿਡ ਨਿਯਮਾਂ ਦੀ ਪਾਲਣਾ ਹਰ ਹਾਲ ਵਿਚ ਯਕੀਨੀ ਬਣਾਈ ਜਾਵੇ
ਉਨ੍ਹਾਂ ਕਿਹਾ ਕਿ ਮੀਟਿੰਗ ਦੌਰਾਨ ਵਿਚਾਰੇ ਗਏ ਕੰਮਾਂ ਨੂੰ ਅਗਲੀ ਮੀਟਿੰਗ ਤੱਕ ਮੁਕੰਮਲ ਕਰਨ ਨੂੰ ਵੀ ਯਕੀਨੀ ਬਣਾਇਆ ਜਾਵੇ",0.38,pan_dev_00105
"ਜੋ ਲੋਕ ਘਰ ਜਾਂ ਦਫਤਰ ਤੋਂ ਬਾਹਰ ਜ਼ਿਆਦਾ ਸਮਾਂ ਨਹੀਂ ਬਿਤਾਉਂਦੇ ਹਨ
ਉਹ ਲੋਕ ਜੋ ਵੱਡੀ ਉਮਰ ਦੇ ਹਨ ਅਤੇ ਘਰ ਵਿੱਚ ਜ਼ਿਆਦਾ ਸਮਾਂ ਬਿਤਾਉਂਦੇ ਹਨ ਅਤੇ 7-ਡੀਹਾਈਡ੍ਰੋਕੋਲੇਸਟ੍ਰੋਲ ਦਾ ਪੱਧਰ ਘੱਟ ਹੈ",0.17,pan_test_00564
"ਉਨ੍ਹਾਂ ਕਿਹਾ ਕਿ ਇੱਕ ਸਫ਼ਲ ਤਕਨਾਲੋਜੀ ਉਹੀ ਹੈ, ਜਿਹੜੀ ਆਮ ਵਿਅਕਤੀ ਨੂੰ ਲਾਭ ਪਹੁੰਚਾਉਂਦੀ ਹੈ।
ਉਨ੍ਹਾਂ ਕਿਹਾ ਕਿ ਇੱਕ ਸਫ਼ਲ ਤਕਨਾਲੋਜੀ ਉਹੀ ਹੈ, ਜਿਹੜੀ ਆਮ ਵਿਅਕਤੀ ਨੂੰ ਲਾਭ ਪਹੁੰਚਾਉਂਦੀ ਹੈ।",1.0,PAN-aug-526
"ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨੇ ਕਿਸਾਨਾਂ ਸਾਹਮਣੇ ਆਉਣ ਵਾਲੀ ਸਮੱਸਿਆਵਾਂ ਦਾ ਸਮਾਧਾਨ ਕਰਨ ਲਈ ਇੱਕ ਇਮਾਨਦਾਰ ਕੋਸ਼ਿਸ਼ ਕਰਨ ਦੀ ਆਪਣੀ ਪ੍ਰਤੀਬੱਧਤਾ ਦੁਹਰਾਈ।
ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨੇ ਕਿਸਾਨਾਂ ਸਾਹਮਣੇ ਆਉਣ ਵਾਲੀ ਸਮੱਸਿਆਵਾਂ ਦਾ ਸਮਾਧਾਨ ਕਰਨ ਲਈ ਇੱਕ ਇਮਾਨਦਾਰ ਕੋਸ਼ਿਸ਼ ਕਰਨ ਦੀ ਆਪਣੀ ਪ੍ਰਤੀਬੱਧਤਾ ਦੁਹਰਾਈ।",1.0,PAN-aug-36
"ਬਿਲ ਵਿੱਚ ਸਮਰੱਥ ਅਥਾਰਟੀ ਵੱਲੋਂ ਸੰਪਤੀਆਂ/ਅਸਾਸਿਆਂ ਨੂੰ ਜ਼ਬਤ ਕਰਨ ਅਤੇ ਜਮ੍ਹਾ ਕਰਤਾਵਾਂ ਨੂੰ ਪੁਨਰ ਭੁਗਤਾਨ ਕਰਨ ਦੇ ਉਦੇਸ਼ ਨਾਲ ਇਨ੍ਹਾਂ ਅਸਾਸਿਆਂ ਨੂੰ ਹਾਸਲ ਕਰਨ ਦਾ ਪ੍ਰਾਵਧਾਨ ਕੀਤਾ ਗਿਆ ਹੈ।
ਬਿਲ ਵਿੱਚ ਸਮਰੱਥ ਅਥਾਰਟੀ ਵੱਲੋਂ ਸੰਪਤੀਆਂ/ਅਸਾਸਿਆਂ ਨੂੰ ਜ਼ਬਤ ਕਰਨ ਅਤੇ ਜਮ੍ਹਾ ਕਰਤਾਵਾਂ ਨੂੰ ਪੁਨਰ ਭੁਗਤਾਨ ਕਰਨ ਦੇ ਉਦੇਸ਼ ਨਾਲ ਇਨ੍ਹਾਂ ਅਸਾਸਿਆਂ ਨੂੰ ਹਾਸਲ ਕਰਨ ਦਾ ਪ੍ਰਾਵਧਾਨ ਕੀਤਾ ਗਿਆ ਹੈ।",1.0,PAN-aug-136
"ਬਹੁਤ ਖੁਸ਼ੀ ਹੋਈ ਕਿ ਹਿਨਾ ਸਿੱਧੂ ਨੇ ਮਹਿਲਾਵਾਂ ਦੇ 10 ਮੀਟਰ ਏਅਰ ਪਿਸਟਲ ਮੁਕਾਬਲੇ ਵਿੱਚ ਚਾਂਦੀ ਦਾ ਤਮਗਾ ਜਿੱਤਿਆ ਹੈ।
ਬਹੁਤ ਖੁਸ਼ੀ ਹੋਈ ਕਿ ਹਿਨਾ ਸਿੱਧੂ ਨੇ ਮਹਿਲਾਵਾਂ ਦੇ 10 ਮੀਟਰ ਏਅਰ ਪਿਸਟਲ ਮੁਕਾਬਲੇ ਵਿੱਚ ਚਾਂਦੀ ਦਾ ਤਮਗਾ ਜਿੱਤਿਆ ਹੈ।",1.0,PAN-aug-466
"ਉਨ੍ਹਾਂ ਕਿਹਾ ਕਿ ਹੁਣ ਤੋਂ ਸਾਰੇ ਖਪਤਕਾਰਾਂ ਨੂੰ 300 ਯੂਨਿਟ ਬਿਜਲੀ ਪ੍ਰਤੀ ਮਹੀਨਾ ਮੁਫ਼ਤ ਮਿਲੇਗੀ, ਜਿਸ ਨਾਲ ਆਮ ਆਦਮੀ ਦੀਆਂ ਦਿੱਕਤਾਂ ਘਟਣਗੀਆਂ
ਉਹਨਾਂ ਕਿਹਾ ਅਸੀਂ ਆਪਣੇ ਸਾਰੇ ਚੋਣ ਵਾਅਦੇ ਪੂਰੇ ਕਰ ਰਹੇ ਹਾਂ ਅਤੇ ਹੁਣ ਪੰਜਾਬੀਆਂ ਨੂੰ ਹਰ ਮਹੀਨੇ 300 ਯੂਨਿਟ ਮੁਫ਼ਤ ਬਿਜਲੀ ਵੀ ਮਿਲ ਰਹੀ ਹੈ",0.94,pan_dev_00160
"ਕੇਂਦਰੀ ਮੰਤਰੀ ਮੰਡਲ ਨੇ ਸ੍ਰੀਲੰਕਾ ਨੂੰ 3 ਮਹੀਨਿਆਂ ਜਾਂ ਜਦੋਂ ਤੱਕ ਕਿ ਸ੍ਰੀਲੰਕਾ ਨੂੰ ਆਈ.ਐੱਮ.ਐੱਫ਼.
ਕੇਂਦਰੀ ਮੰਤਰੀ ਮੰਡਲ ਨੇ ਸ੍ਰੀਲੰਕਾ ਨੂੰ 3 ਮਹੀਨਿਆਂ ਜਾਂ ਜਦੋਂ ਤੱਕ ਕਿ ਸ੍ਰੀਲੰਕਾ ਨੂੰ ਆਈ.ਐੱਮ.ਐੱਫ਼.",1.0,PAN-aug-509
"ਮੁੱਖ ਮੰਤਰੀ ਭਗਵੰਤ ਮਾਨ ਨੇ ਕਿਹਾ ਕਿ ਲੰਬੇ ਸਮੇਂ ਤੋਂ ਸਮਾਜ ਦੇ ਇਸ ਵਰਗ ਵੱਲੋਂ ਸਮਰਪਿਤ ਸੈੱਲ ਬਣਾਉਣ ਦੀ ਮੰਗ ਕੀਤੀ ਜਾ ਰਹੀ ਸੀ
ਦੱਸ ਦਈਏ ਕਿ ਪੰਜਾਬ ਦੇ ਮੁੱਖ ਮੰਤਰੀ ਭਗਵੰਤ ਮਾਨ ਨੇ ਕਿਹਾ ਕਿ ਪਿਛਲੀ ਸਰਕਾਰ ਚੋਣਾਂ ਸਮੇਂ ਵਾਅਦੇ ਕਰਦੀ ਸੀ",0.5,pan_dev_00190
"ਡਾ. ਅੰਬੇਡਕਰ ਇੰਟਰਨੈਸ਼ਨਲ ਸੈਂਟਰ ਬੋਧੀ ਅਤੇ ਅਜੋਕੇ ਆਰਕੀਟੈਕਚਰ ਦਾ ਸੁਮੇਲ ਹੈ।
ਡਾ. ਅੰਬੇਡਕਰ ਇੰਟਰਨੈਸ਼ਨਲ ਸੈਂਟਰ ਬੋਧੀ ਅਤੇ ਅਜੋਕੇ ਆਰਕੀਟੈਕਚਰ ਦਾ ਸੁਮੇਲ ਹੈ।",1.0,PAN-aug-249
"ਭਾਰਤ ਨੂੰ ਜੜੀਆਂ- ਬੂਟੀਆਂ ਸਮੇਤ ਰਵਾਇਤੀ ਦਵਾਈਆਂ ਦੀ ਸੁਚੱਜੀ ਵਿਕਸਤ ਪ੍ਰਣਾਲੀ ਦਾ ਵਰਦਾਨ ਪ੍ਰਾਪਤ ਹੈ, ਜਿਸ ਵਿੱਚ ਵਿਸ਼ਵੀ ਸਿਹਤ ਦ੍ਰਿਸ਼ ਵਿੱਚ ਅਪਾਰ ਸੰਭਾਵਨਾ ਹੈ।
ਭਾਰਤ ਨੂੰ ਜੜੀਆਂ- ਬੂਟੀਆਂ ਸਮੇਤ ਰਵਾਇਤੀ ਦਵਾਈਆਂ ਦੀ ਸੁਚੱਜੀ ਵਿਕਸਤ ਪ੍ਰਣਾਲੀ ਦਾ ਵਰਦਾਨ ਪ੍ਰਾਪਤ ਹੈ, ਜਿਸ ਵਿੱਚ ਵਿਸ਼ਵੀ ਸਿਹਤ ਦ੍ਰਿਸ਼ ਵਿੱਚ ਅਪਾਰ ਸੰਭਾਵਨਾ ਹੈ।",1.0,PAN-aug-45
"ਉਨ੍ਹਾਂ ਇਸ ਗੱਲ ਉੱਤੇ ਜ਼ੋਰ ਦਿੱਤਾ ਕਿ ਧੀ ਕੋਈ ਬੋਝ ਨਹੀਂ ਹੁੰਦੀ ਅਤੇ ਕਿਹਾ ਕਿ ਲੜਕੀਆਂ ਨੇ ਹੀ ਹਮੇਸ਼ਾ ਸਾਡੇ ਦੇਸ਼ ਨੂੰ ਕਈ ਖੇਤਰਾਂ ਵਿੱਚ ਮੱਲਾਂ ਮਾਰ ਕੇ ਮਾਣ ਅਤੇ ਸਨਮਾਨ ਦਿਵਾਇਆ ਹੈ।
ਉਨ੍ਹਾਂ ਇਸ ਗੱਲ ਉੱਤੇ ਜ਼ੋਰ ਦਿੱਤਾ ਕਿ ਧੀ ਕੋਈ ਬੋਝ ਨਹੀਂ ਹੁੰਦੀ ਅਤੇ ਕਿਹਾ ਕਿ ਲੜਕੀਆਂ ਨੇ ਹੀ ਹਮੇਸ਼ਾ ਸਾਡੇ ਦੇਸ਼ ਨੂੰ ਕਈ ਖੇਤਰਾਂ ਵਿੱਚ ਮੱਲਾਂ ਮਾਰ ਕੇ ਮਾਣ ਅਤੇ ਸਨਮਾਨ ਦਿਵਾਇਆ ਹੈ।",1.0,PAN-aug-365
